1.0,0.4071989135742187,-0.7760009765625,0.406982421875,1.708111572265625
2.0,0.2081806335449219,0.25689697265625,0.6821044921875,0.8517547607421875
3.0,0.019624176025390627,-0.80133056640625,0.4175048828125,1.9816192626953124
4.0,0.3616816101074219,0.04010009765625,0.6922607421875,0.8202117919921874
5.0,0.14058233642578125,-0.1468505859375,0.634033203125,0.9856384277343749
6.0,0.13111644287109375,0.4412841796875,0.47834960937500004,1.8976477050781249
7.0,0.0973099957258674,0.5381056675058911,0.5797907880390207,1.426770791077312
8.0,0.2906440044006023,-0.7609870437737852,0.42835709608172956,1.444062774018218
9.0,0.41585853547896967,-0.6325309794519364,0.528390774688146,1.2854455486337888
10.0,0.4793614281853259,-0.8903078062670945,0.3930098255856358,1.2856439932707313
11.0,0.1726393574926077,-0.8068142237873818,0.41981079418903244,1.5967960964916563
12.0,0.19067221279131408,-0.8772102802070615,0.39772959390954965,1.425689791492084
13.0,0.1947040402896434,-0.13558828424441233,0.5205401363891351,1.4885886648473114
14.0,0.2639521130999371,-0.5566366875628165,0.5169666082196721,1.1798019905075423
15.0,0.42569917112806455,-0.862449234556464,0.4213955470761101,1.7459155327058424
16.0,0.3027468190194583,-0.6657885678938625,0.4904693307126346,1.5036937952349856
17.0,0.2571615521273144,-0.16272101484699672,0.546407514094705,1.3958309393125004
18.0,0.1513776450416528,-0.9351502885376399,0.3827092894010937,1.930903185740489
19.0,0.21086217572419008,0.2593794735353325,0.5457716698285038,1.504774246194635
20.0,0.28767875826153794,-0.5635808007233999,0.5006379516342702,1.4724224687678142
21.0,0.4512147094726563,-0.5888427734375,0.503994140625,1.349866943359375
22.0,0.4099715092096088,-0.4304425493217753,0.5218741691485768,1.4085054765339025
23.0,0.371253468156205,-0.4965911823419151,0.4733307928278459,1.6867133062193687
24.0,0.3937414710677172,-0.09696198045622191,0.5060359109631571,1.5721527476374828
25.0,0.40133619486333216,0.06568035539590505,0.46991667810229926,1.8348499348990694
1.0,0.4071989135742187,-0.7760009765625,0.406982421875,1.708111572265625
2.0,0.2081806335449219,0.25689697265625,0.6821044921875,0.8517547607421875
3.0,0.019624176025390627,-0.80133056640625,0.4175048828125,1.9816192626953124
4.0,0.3616816101074219,0.04010009765625,0.6922607421875,0.8202117919921874
5.0,0.14058233642578125,-0.1468505859375,0.634033203125,0.9856384277343749
6.0,0.17558074392069561,0.24523502990676743,0.4668556086802741,1.8671220739227352
7.0,0.14584143689020104,0.3323045381106329,0.5527274160622986,1.4708313327196882
8.0,0.30844568347556867,-0.7632801536483739,0.42509249664736876,1.484391508344879
9.0,0.414565667139925,-0.6539508311391453,0.5102646928367478,1.3485489411322173
10.0,0.4688097011876545,-0.8735936650330729,0.3950529226463271,1.3474179292670687
11.0,0.20628437647011988,-0.8023943983709352,0.41797070360749145,1.6127630916440638
12.0,0.2211815965110906,-0.8629495286704681,0.39903335034176,1.4654840267955707
13.0,0.22415127748967256,-0.22433576396052157,0.5048034698827735,1.5190098370180396
14.0,0.28349604203527295,-0.5865657335238118,0.5019608760510368,1.2518820990164286
15.0,0.42321179853167384,-0.8508262056708362,0.4194576922895351,1.7408327637249053
16.0,0.31659775110479826,-0.6804033498562359,0.4793984995411371,1.530800736065197
17.0,0.2767990832117848,-0.24298971722572357,0.528158962160602,1.4367035631546976
18.0,0.18444855623400308,-0.9145764996855863,0.38584716223320553,1.9021021337173665
19.0,0.23594656007342213,0.12709714348168044,0.5280396708285722,1.5307530400544265
20.0,0.30277897217565564,-0.59041803237235,0.48880548262596596,1.502199504036325
21.0,0.44571273498535147,-0.612237548828125,0.49186767578125,1.3946475219726562
22.0,0.4096284451173496,-0.4731998438405544,0.5076581643033778,1.4455769095101232
23.0,0.37565806983584654,-0.5308288676625572,0.4652007462324592,1.689335358539842
24.0,0.3953752039208427,-0.17939728091960766,0.49401082229851306,1.5886581422070687
25.0,0.4020416068265293,-0.03559212756674987,0.4623443248261291,1.8196005665417534
