0.014747014183247198,0.5820316628237964,0.3895931731879266,0.42181396484375,1.0,4.5,1.0,0.966,0.0056,0.9
0.017916852413432324,0.5191258396928304,0.15992570180123608,0.41961869016773184,1.0,4.5,1.0,0.966,0.0056,0.9
0.006461885925510831,0.5358927747164723,0.40671676235051857,0.42240722705679223,1.0,4.5,1.0,0.966,0.0056,0.9
0.014960276571290633,0.5759326703721551,0.3230222759613609,0.42111177096959407,1.0,4.5,1.0,0.966,0.0056,0.9
0.006938052897493145,0.520380301732008,0.45836904096278697,0.42313447030557577,1.0,4.5,1.0,0.966,0.0056,0.9
0.014839814501739833,0.5238823117231506,0.20644113054585234,0.4201410001073319,1.0,4.5,1.0,0.966,0.0056,0.9
0.014344544801448134,0.5440714005292625,0.21587681295461694,0.4201233674468454,1.0,4.5,1.0,0.966,0.0056,0.9
0.018248399459672018,0.5574838939544104,0.17459132889243534,0.41952384291862144,1.0,4.5,1.0,0.966,0.0056,0.9
0.013807562455936501,0.5179167415642646,0.2358399460766642,0.4205257199845254,1.0,4.5,1.0,0.966,0.0056,0.9
0.006622833656239718,0.5278265811097147,0.40497192036347884,0.42243934552265733,1.0,4.5,1.0,0.966,0.0056,0.9
0.017657230622275477,0.517868560743481,0.16717746200014577,0.41977251115661857,1.0,4.5,1.0,0.966,0.0056,0.9
0.012471379192343464,0.5016580473045951,0.32459112579498617,0.42170276139024526,1.0,4.5,1.0,0.966,0.0056,0.9
0.009815105914586484,0.5188611411026011,0.31894366922161804,0.4215088395613076,1.0,4.5,1.0,0.966,0.0056,0.9
0.014332951645936322,0.5184515830798314,0.22499608988702946,0.4203894961916432,1.0,4.5,1.0,0.966,0.0056,0.9
0.02257821987563808,0.5346171398407591,0.07086294136101748,0.4184525641368622,1.0,4.5,1.0,0.966,0.0056,0.9
0.02405345595435892,0.5315962424970405,0.04612267116459705,0.41820925600257974,1.0,4.5,1.0,0.966,0.0056,0.9
0.021737295771743034,0.5318740949025318,0.08351779545228641,0.41864924807319714,1.0,4.5,1.0,0.966,0.0056,0.9
0.00623004258408119,0.5371888986168373,0.42909700628502456,0.42264895789876444,1.0,4.5,1.0,0.966,0.0056,0.9
0.0068331961376301,0.5272335778657464,0.3975723705565038,0.42232963570597065,1.0,4.5,1.0,0.966,0.0056,0.9
0.026072535631041092,0.5137917514727809,0.03792081705905875,0.41820272637057954,1.0,4.5,1.0,0.966,0.0056,0.9
0.02531219757040959,0.494516446474788,0.11306094978330228,0.4192599233230342,1.0,4.5,1.0,0.966,0.0056,0.9
0.01966111632683936,0.5965835646940628,0.4480015395107532,0.42239528476211907,1.0,4.5,1.0,0.966,0.0056,0.9
0.015124225165686225,0.5216733111259607,0.20465845822092205,0.4201648913463373,1.0,4.5,1.0,0.966,0.0056,0.9
0.11920043368912947,0.394161677587042,0.7155046495053218,0.4270834148068789,1.0,4.5,1.0,0.966,0.0056,0.9
0.01455941414013053,0.5832749303065314,0.4569341490146065,0.422623478689659,1.0,4.5,1.0,0.966,0.0056,0.9
0.057912086977775994,0.5656196523707994,0.724465989245577,0.42595973505122026,1.0,4.5,1.0,0.966,0.0056,0.9
0.024218268739587417,0.5277376562028989,0.04516725391408624,0.4182253154987362,1.0,4.5,1.0,0.966,0.0056,0.9
0.44754960762136153,0.21143415025649304,0.764254796477027,0.4285094533544807,1.0,4.5,1.0,0.966,0.0056,0.9
0.023464725497891022,0.5242385396852391,0.06087757985913145,0.4184855908209312,1.0,4.5,1.0,0.966,0.0056,0.9
0.26105353918952307,0.26580221019748296,0.5275010240034197,0.4253851407101835,1.0,4.5,1.0,0.966,0.0056,0.9
0.00826987629229129,0.52903141597449,0.3415966320583428,0.42171116665100417,1.0,4.5,1.0,0.966,0.0056,0.9
0.01679226369406759,0.48224067433265977,0.5010395025263529,0.4238800226454555,1.0,4.5,1.0,0.966,0.0056,0.9
0.006286866518655323,0.5370537595754467,0.4275364448136006,0.4226591367679082,1.0,4.5,1.0,0.966,0.0056,0.9
0.021738066809894395,0.5276342970757435,0.08543257258374093,0.4187268865118596,1.0,4.5,1.0,0.966,0.0056,0.9
0.008573254408959615,0.5512103051174375,0.35972094488206846,0.42174305271117757,1.0,4.5,1.0,0.966,0.0056,0.9
0.0065650409952374145,0.525164127354739,0.42442593270532103,0.4227079560303002,1.0,4.5,1.0,0.966,0.0056,0.9
0.017289542328566464,0.5293754049144181,0.15844085435259558,0.4195407645087057,1.0,4.5,1.0,0.966,0.0056,0.9
0.023633699702765285,0.5249374796203676,0.05711836629853739,0.41842992225615055,1.0,4.5,1.0,0.966,0.0056,0.9
